doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier,debate_short_review,id,custom_id,source_file,source_relpath,L1_label,L1_reasoning,L1_error,L2_labels,L2_reasoning,L2_error
_443c6b1fcbbf,_443c6b1fcbbf_u009,"黨內人士轉述,柯建銘重述歷史因素,包括當初立法院黨團有提4點聲明,不能自動生效、不能全案表決等,柯建銘強調,歷史因素都還在。",claim,"透過 Google News 黨內人士說,民進黨立法院黨團總召柯建銘在中常會也質疑,對於兩岸監督條例,這5年內民眾黨立委也都沒有處理、什麼都不提。",,[],"[""立法院|institution"", ""表決|procedure""]",True,legislative,c6abfb295bf4ea6b0a8c0c4df0c69d62,False,02_Ke_chinatimes_news,2023-06-21 17:04:00,"黨內人士轉述,柯建銘重述歷史因素,包括當初立法院黨團有提4點聲明,不能自動生效、不能全案表決等,柯建銘強調,歷史因素都還在。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,17485,req_0621a84de85d4ab4a729da2a27afe5c8,merged_deduped.csv,merged_deduped.csv,L1-06,談立院程序與歷史機制，屬政策制度；非主權安全,,L2-04,重述歷史因素、當初…有提4點聲明→以過去決策作為當下論據→L2-04,
_f21498095491,_f21498095491_u004,"透過 Google News 現年73歲的魏耀乾,台南市佳里區人,是民進黨創黨元老,曾擔任第1屆增額立委和第2屆立委,也代表民進黨參選馬祖(連江縣)立委,2000年12月因和民進黨理念不合,宣布退黨自行參選台南縣長失利後,逐漸淡出政壇。",context,"魏耀乾同時批評民進黨政府已完全變質,壟斷輿論,壓制異己,形成「綠色恐怖」,背離台灣人民的託付,「在我人生最後一哩路,以黨外參選立委,報答當年鄉親栽培之恩並請罪」。","魏耀乾宣布投入的第1選區,民進黨籍立委賴惠員尋求連任,國民黨則徵召前台南縣議員程雅雲兒子周宏昌出馬。","[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,7692edb6899f1eebd0a7f5870fd11ecc,False,03_Lai_chinatimes_news,2023-10-06 11:53:00,"透過 Google News 現年73歲的魏耀乾,台南市佳里區人,是民進黨創黨元老,曾擔任第1屆增額立委和第2屆立委,也代表民進黨參選馬祖(連江縣)立委,2000年12月因和民進黨理念不合,宣布退黨自行參選台南縣長失利後,逐漸淡出政壇。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6320337653160095,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,10423,req_90417965f51d45609019c666bca5549a,merged_deduped.csv,merged_deduped.csv,L1-06,人物經歷背景敘述，無政策或評價,,L2-04,創黨元老、增額立委、退黨經歷→歷史角色與黨外/黨外運動模板→L2-04,
_6d5b292ba5f6,_6d5b292ba5f6_u005,"2000年總統大選藍營分裂,宋楚瑜脫黨參選瓜分連戰票源,棄保效應發酵,國民黨連蕭配僅拿到23.1%選票寫歷史新低,低於無黨籍的宋張配(36.8%),民進黨陳水扁、呂秀蓮以39.3%勝選,寫下中華民國憲政史上首次政黨輪替。",context,"2024選舉開票 區域立法委員當選名單【不斷更新】 2024總統立委選舉開票實況 中央社即時直播不搶快不灌票 中央社彙整中選會資料庫製作圖表,帶您掌握近幾屆總統立委選舉政黨版圖、票倉分布變化,以及不分區立委席次消長等概況。","2004年總統大選,國親合推的連宋配以0.22個百分點不敵民進黨陳呂配,這是歷屆選舉國、民兩黨得票率差距最小的一次。","[{""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""藍營"", ""party"": ""KMT""}]",[],False,,039fe10d993432adf11fd0380e626b94,False,02_Ke_chinatimes_news,2024-01-05 09:00:00,"2000年總統大選藍營分裂,宋楚瑜脫黨參選瓜分連戰票源,棄保效應發酵,國民黨連蕭配僅拿到23.1%選票寫歷史新低,低於無黨籍的宋張配(36.8%),民進黨陳水扁、呂秀蓮以39.3%勝選,寫下中華民國憲政史上首次政黨輪替。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,331,req_9a768f62bdb846738adb5886c1f45ca1,merged_deduped.csv,merged_deduped.csv,L1-06,選舉結果與政黨版圖變化，屬制度政治,,L2-04,「寫下…憲政史上首次政黨輪替」作為歷史事件評價→L2-04,
_681361ab8a70,_681361ab8a70_u023,"透過 Google News 他說,李前總統在1990年舉行國是會議把主要政黨找來,決定解散萬年國會,台灣從此走向民主之路。",claim,"他認為,兩岸問題是太平洋兩岸,必須由這個觀點去處理兩岸問題。","但他認為,台灣現階段不可能統一或獨立,統獨現階段是個假議題。",[],[],False,,62d75018de27c93ff3f080d503bb3dd3,False,02_Ke_chinatimes_news,2023-06-05 22:59:00,"透過 Google News 他說,李前總統在1990年舉行國是會議把主要政黨找來,決定解散萬年國會,台灣從此走向民主之路。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,8698,req_430f71b8a60f40b6a9b93e4ffaabe31b,merged_deduped.csv,merged_deduped.csv,L1-06,評述民主轉型歷程，屬制度與治理而非安全,,L2-04|L2-08,1990國是會議、解散萬年國會、走向民主之路→歷史模板+民主化論證→L2-04; 民主之路→以民主定義路徑→L2-08,
_ecfadc25727b,_ecfadc25727b_u007,"鄭文燦也說,他和范綱祥曾一起在野百合併肩作戰,范綱祥放棄市議員連任,用百分之百的誠意參選立委,好的立委可以讓桃園不一樣;",claim,"賴清德是最有能力保護台灣的總統參選人,一定要讓賴清德與鄭運鵬雙雙當選,守護台灣珍貴的民主。",2024/01/12 22:45,[],[],False,,f48438ff7883ffce7457294948d44b4d,False,01_Ho_chinatimes_news,2023-10-21 21:51:00,"鄭文燦也說,他和范綱祥曾一起在野百合併肩作戰,范綱祥放棄市議員連任,用百分之百的誠意參選立委,好的立委可以讓桃園不一樣;",True,institution_only,True,gate: core_election,False,KEEP,0.61841881275177,,,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,21558,req_6aba47e94ed84d7faaf6c30cba3b9e72,merged_deduped.csv,merged_deduped.csv,L1-06,選賢與能、好立委改變地方，屬治理/政策,,L2-04|L2-07,野百合併肩作戰→L2-04；好的立委可以讓桃園不一樣→L2-07,
_0caae7132739,_0caae7132739_u000,"(12/10 15:06 更新) (中央社記者沈如峰基隆10日電)總統蔡英文今天在基隆輔選時說,民眾若覺得她當總統做得不錯,那是因她從故前總統李登輝任內就被培養,才有今天執政成果,目前最有資格接棒的就是民進黨賴清德團隊。",claim,,"蔡總統上午在民進黨基隆市立委參選人鄭文婷、現任立委蔡適應、基隆市議會議長童子瑋陪同下,前往鄭文婷競選總部,並在總部推出的競選小物「撐基隆」雨傘上,貼上「選對的人、走對的路」貼紙,並在上面簽名。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,2ba2173ba537a46c47a396a664c5866b,False,03_Lai_chinatimes_news,2023-12-10 13:41:00,"蔡英文:民進黨賴蕭配是最有資格的接棒團隊 2023/12/10 13:41 (12/10 15:06 更新) (中央社記者沈如峰基隆10日電)總統蔡英文今天在基隆輔選時說,民眾若覺得她當總統做得不錯,那是因她從故前總統李登輝任內就被培養,才有今天執政成果,目前最有資格接棒的就是民進黨賴清德團隊。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.579822838306427,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,3872,req_7f1d3c83b4624be38cf2ba1b1a2f101a,merged_deduped.csv,merged_deduped.csv,L1-06,自我與接班團隊施政評價，屬治理正當性,,L2-04|L2-06|L2-07,執政成果被肯定→L2-06；最有資格接棒、輔選語境→L2-07；李登輝任內被培養、傳承脈絡→L2-04,
_35634f43cd86,_35634f43cd86_u004,"此外,賴清德、蕭美琴昨天前往中選會登記時,胸前的「Q版貓狗胸章」也別具巧思,上頭繪有象徵賴清德「狗派」的台灣黑狗圖像、代表「台灣戰貓」蕭美琴「貓派」的貓咪繪像,郭雅慧說明,正副總統候選人的互補性很高,一位堅毅熱情、一位冷靜靈巧,團隊便規劃以「狗派、貓派都是挺台派」的形象來呈現,透過動物深植人心的特質、強烈的對比性,用活潑親民的風格,讓選民一眼看出這個組合的重要特質。",claim,"郭雅慧說,影片中藏有許多巧思,包括「和你一起,成就下一代的未來」、「婚姻平權,讓彩虹到更遠的地方」、「台灣成為世界關鍵字」等,都扣合先前賴清德公布的國政藍圖,最後更有賴清德八月出訪巴拉圭過境美國時和蕭美琴的「合體彩蛋」。",民進黨總統、副總統參選人賴清德與蕭美琴昨赴中選會完成登記。,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}]",[],False,,2ab102508b7401b9915ddae2542994c5,False,03_Lai_ltn_news,2023-11-22 05:30:00,"此外,賴清德、蕭美琴昨天前往中選會登記時,胸前的「Q版貓狗胸章」也別具巧思,上頭繪有象徵賴清德「狗派」的台灣黑狗圖像、代表「台灣戰貓」蕭美琴「貓派」的貓咪繪像,郭雅慧說明,正副總統候選人的互補性很高,一位堅毅熱情、一位冷靜靈巧,團隊便規劃以「狗派、貓派都是挺台派」的形象來呈現,透過動物深植人心的特質、強烈的對比性,用活潑親民的風格,讓選民一眼看出這個組合的重要特質。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,3801,req_19b3c8c3233a4fd1b2aa3a786e9f0627,merged_deduped.csv,merged_deduped.csv,L1-07,競選形象與情緒動員，非政策,,L2-02,「挺台派」作為身分標籤→L2-02,
_702b251d2e4c,_702b251d2e4c_u008,"他也酸歷史哥,怎麼不敢寫是「國民黨網軍教師」黑夜奇俠在肉搜星光奈奈,在另則發文也提到「白藍互相肉搜,我們1450就安靜不講話(嚼爆米花)」。",claim,"她在留言處也指出,「太可怕了,肉搜艾瑪家人的那個帳號還來問我,某地址有沒有住人....」、「藍色的支持者我知道你們很難相信,但是這事實,還有人要我自己檢討? 台灣不是民主自由國家?不管你支持誰?都不應該受到這種狀況吧。這種要檢討的情形只有中國才會發生吧」、「我應該感謝綠色那邊嗎?提供很多很多資料給我,真的是証據確鑿,在被欺負的時候提供援助。這麼多年來,第一次感受到滿滿的支援,怪不得這麼多年輕人會投入綠色拼命。」、「之前我跟綠色網軍互嗆時?從沒見到藍色援助,現在還拿刀在背後插我。」 星光奈奈3日下午則再度發文,怒批「太噁心了!想問藍色你們這些有頭有臉有影響力的,在他臉書互相追蹤好友中,不少人還是我支持過,請問到底有多少人請他肉搜不支持者的資料?連孩子都不放過???」、「當我看到一些資料的感覺只有想吐.....跟綠色對峙8年,沒想到最後是藍色的在背後插刀」。","星光奈奈發文指出,讓合作對象的家人被騷擾資料的源頭,帶頭的竟然是藍色網軍,她還tag侯友宜 、趙少康,質問「你們的網軍側翼,比綠色更恐怖,叫白色的怎麼敢靠過去?」(圖擷自「星光奈奈」臉書,本報合成) 四叉貓也發文指出,「歷史哥澄清唬」雖發文譴責「黑夜奇俠」肉搜星光奈奈的行為,但他PO出截圖表示,過去「黑俠」也都會提供肉搜資料給「歷史哥」,並酸怎麼不敢寫是「國民黨網軍教師」黑夜奇俠在肉搜星光奈奈。","[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,a5204406c2112e980c4088d437e882a6,False,02_Ke_ltn_news,2023-12-04 09:04:28,"他也酸歷史哥,怎麼不敢寫是「國民黨網軍教師」黑夜奇俠在肉搜星光奈奈,在另則發文也提到「白藍互相肉搜,我們1450就安靜不講話(嚼爆米花)」。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.3305124044418335,,,False,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,14527,req_776a74d125294cc2a0793d88b782acfc,merged_deduped.csv,merged_deduped.csv,L1-07,嘲諷攻擊與情緒表達，非品格論證,,L2-02,民主自由、台灣vs中國差異→L2-02；政黨網軍衝突無國族層面→其餘不選,
_3a56033c4494,_3a56033c4494_u003,"侯友宜致詞表示,感謝雲林鄉親相挺,民進黨總統候選人賴清德在政見發表會說,侯友宜後面站著的是朱立倫、國民黨副總統候選人趙少康、韓國瑜、前總統馬英九等人,都親共,只差沒說他們不是台灣人,韓國瑜、朱立倫他們難道不是台灣人?",claim,"國民黨今晚在雲林虎尾舉行造勢活動,虎尾夜市湧入人潮,造成四周馬路大塞車,前雲林縣長張榮味、雲林縣長張麗善與前高雄市長韓國瑜、國民黨主席朱立倫都到場挺侯友宜。","侯友宜指出,國民黨很清楚反對一國兩制,堅持民主自由、反對台獨。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]","[""政見發表會|procedure""]",True,debate/manifesto,03183524099749d44c534e17915734f3,False,01_Ho_chinatimes_news,2023-12-26 22:28:00,"侯友宜致詞表示,感謝雲林鄉親相挺,民進黨總統候選人賴清德在政見發表會說,侯友宜後面站著的是朱立倫、國民黨副總統候選人趙少康、韓國瑜、前總統馬英九等人,都親共,只差沒說他們不是台灣人,韓國瑜、朱立倫他們難道不是台灣人?",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,289,req_384eb395f0714c04b3eb4937b47d4e68,merged_deduped.csv,merged_deduped.csv,L1-07,情緒反駁被說不算台灣人，非主權安全,,L2-02,指控「不是台灣人」→身分邊界爭奪→L2-02,
_8cf01a0922f8,_8cf01a0922f8_u006,"透過 Google News 至於「戰貓」稱號的來由,蕭美琴表示,先前駐美時曾被記者問到,在國際上面對戰狼將如何應對,蕭美琴便回應,「那我就是戰貓,貓比狼還受到喜愛,且特質更吸引人,不只有平衡感,在狹隘的空間上也有辦法取得平衡」。",claim,"蕭美琴透露,因為總統蔡英文先前經常幫她照顧貓咪,有次她在花蓮撿到一隻小貓,雙方後來通話時,小貓在旁不停喵喵叫,她決定將貓咪送給蔡總統,這隻貓便成了現在健康活潑的台灣第一貓「蔡想想」。","如今戰貓的性格,成了蕭美琴與國際友人往來互動時的代表性精神。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}]",[],False,,0bc81ccfabb566eeba0ea37f0aa1d218,False,02_Ke_chinatimes_news,2023-11-28 21:08:00,"透過 Google News 至於「戰貓」稱號的來由,蕭美琴表示,先前駐美時曾被記者問到,在國際上面對戰狼將如何應對,蕭美琴便回應,「那我就是戰貓,貓比狼還受到喜愛,且特質更吸引人,不只有平衡感,在狹隘的空間上也有辦法取得平衡」。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.2980596423149109,,,False,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,1055,req_31bb6f6e185248618e67d19e81954834,merged_deduped.csv,merged_deduped.csv,L1-07,自我形象與情緒風格，無政策/道德,,L2-02,戰狼(中國外交隱喻)對比戰貓→L2-02,
_2f9dedbf5e80,_2f9dedbf5e80_u007,(編輯:張若瑤)1121213 2024大選 總統電視辯論會12/30下午登場 分析賴清德侯友宜柯文哲支持率趨勢 小笠原欣幸:8月後各有消長 彭博:台灣2024大選三足鼎立 以親美、親中劃清戰線 學者:民進黨恐失立法院多數 柯文哲成關鍵角色 學者:2024三腳督年輕中間選票關鍵 棄保操作不易 賴蕭陸空催票拚擴大領先 立委選舉強攻12激戰區 侯康配拚北票南補決戰中台 立委席次上看50席 柯盈配評估選情回穩 挖藍牆腳擴張選票 扭轉年輕票流向 侯友宜端牛肉趙少康第一線宣傳 年輕族群牽動勝負 賴陣營強化內政議題 2023/12/15 16:10 2023/12/14 10:36 2023/12/13 14:27 2023/12/13 14:27 2023/12/13 14:26 2023/12/13 14:26,claim,"參與街講的柯辦發言人吳怡萱受訪指出,有別於柯文哲的廟口開講、造勢晚會,多聚焦在國家政府議題,街講鎖定的族群就是年輕選民,並從年輕人視角回看台灣的民生議題,未必要強大的組織動員,更重要的是傳達理念。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""辯論|procedure"", ""立法院|institution""]",True,debate/manifesto,13c6ea50b79a1ba1ce98c126dfad3e74,False,01_Ho_chinatimes_news,2023-12-13 14:27:00,"(編輯:張若瑤)1121213 2024大選 總統電視辯論會12/30下午登場 分析賴清德侯友宜柯文哲支持率趨勢 小笠原欣幸:8月後各有消長 彭博:台灣2024大選三足鼎立 以親美、親中劃清戰線 學者:民進黨恐失立法院多數 柯文哲成關鍵角色 學者:2024三腳督年輕中間選票關鍵 棄保操作不易 賴蕭陸空催票拚擴大領先 立委選舉強攻12激戰區 侯康配拚北票南補決戰中台 立委席次上看50席 柯盈配評估選情回穩 挖藍牆腳擴張選票 扭轉年輕票流向 侯友宜端牛肉趙少康第一線宣傳 年輕族群牽動勝負 賴陣營強化內政議題 2023/12/15 16:10 2023/12/14 10:36 2023/12/13 14:27 2023/12/13 14:27 2023/12/13 14:26 2023/12/13 14:26 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,1742,req_8f570c8c51d34255889d63304aa2011c,merged_deduped.csv,merged_deduped.csv,L1-07,選舉與政黨攻防、無政策實質→情緒/動員,,L2-02|L2-07,親美、親中劃清戰線→L2-02；大選/立委選舉、戰線、催票→L2-07,
_daa17a093bbe,_daa17a093bbe_u002,"柯文哲:國旗不是國民黨的專利 更多新聞:桃園造勢也飆破萬人 柯文哲感動:沒法像藍綠發便當、遊覽車 2024總統大選 TVBS報票員招募中 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 快來下載TVBS新聞APP,天天打卡抽咖啡 全新百貨級菜市場正式開幕!",context,"對此,民眾黨總統候選人柯文哲也譏諷:「我國觀光又多另一個景點。」 更多新聞:戴國旗徽章搶韓粉票?",,"[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]","[""國旗|symbol""]",True,campaigning,34fdd22988ad566d8ee0189782bfdd1a,False,02_Ke_tvbs_news,2023-12-18 13:07:00,"柯文哲:國旗不是國民黨的專利 更多新聞:桃園造勢也飆破萬人 柯文哲感動:沒法像藍綠發便當、遊覽車 2024總統大選 TVBS報票員招募中 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 新北耶誕城「桑塔熊回歸」必看光雕秀 活動時間、交通攻略 快來下載TVBS新聞APP,天天打卡抽咖啡 全新百貨級菜市場正式開幕!",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.4572216868400574,,,True,KEEP,01_news_datasets/02_Ke_tvbs_news_units.csv,1,,4690,req_1216c7cff0ec47ddb06399e9fd2484d4,merged_deduped.csv,merged_deduped.csv,L1-07,選舉與造勢宣傳資訊，無政策/道德主題,,L2-02,「國旗不是國民黨的專利」→國族象徵歸屬與認同邊界爭奪→L2-02,
_e9419dc082ff,_e9419dc082ff_u001,"〔即時新聞/綜合報導〕前文化部長龍應台本月18日在美媒《紐約時報》發表一篇題為「北京未開一槍,已給台灣社會帶來裂痕」的文章,相關內容掀起兩岸熱議,台灣社會認為龍應台想「投降」,但中國在文章中看到的卻是「台獨」,搞得裡外不是人。",claim,"前文化部長龍應台日前在美媒《紐約時報》發表文章談反戰,相關內容掀起兩岸熱議。","文章曝光後引發輿論,台派不少評論指龍應台「假中立」,嘴巴喊著反戰,實際上想著要投降,可其文章也未獲中方好感,中共官媒《環球時報》為此21日還刊出「龍應台應該知道,讓台灣不再做美國的棋子才是正確選擇」為題的文章回擊,批評她沒有與分裂勢力作鬥爭,反而試圖營造悲痛壓抑氣氛讓台灣年輕人迷失方向,這種發言是在「拖延兩岸統一」。",[],"[""兩岸|cross-strait""]",False,,354dba97ec10ea1d8d28673fed09471d,False,02_Ke_ltn_news,2023-04-30 19:17:21,"(資料照) 2023/04/30 19:17 〔即時新聞/綜合報導〕前文化部長龍應台本月18日在美媒《紐約時報》發表一篇題為「北京未開一槍,已給台灣社會帶來裂痕」的文章,相關內容掀起兩岸熱議,台灣社會認為龍應台想「投降」,但中國在文章中看到的卻是「台獨」,搞得裡外不是人。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,4720,req_048a32c8a9034a66b3b4f209065cc4d7,merged_deduped.csv,merged_deduped.csv,L1-07,兩岸統獨與戰爭認知衝突，非主權安全本身,,L2-02|L2-05,「北京…給台灣社會帶來裂痕」→L2-05；「台灣社會」「台獨」兩岸對立與分歧→L2-02,
_d6722e8bc410,_d6722e8bc410_u059,"為印尼聲音(IndosuarA)撰稿的奧布瑞(Aubrey Fanani)說,印尼總統大選也剛開跑,她今年首次採訪台灣大選,感受到兩地造勢大不相同,「台灣比較冷靜」。",claim,"巴斯克華說,報導台灣選舉也讓菲律賓觀眾知道台灣是民主國家,人民選出自己的政府,呈現台灣與中國的對比,及民主制度可選擇領導人的好處。","印尼上次總統大選結果遭落選方質疑,還提起選舉無效訴訟,她期待看到台灣的候選人如何面對選舉結果。",[],[],True,campaigning,0e6cfd0e22e70fedf1f3bfb322a82b18,False,01_Ho_chinatimes_news,2023-12-15 16:10:00,"為印尼聲音(IndosuarA)撰稿的奧布瑞(Aubrey Fanani)說,印尼總統大選也剛開跑,她今年首次採訪台灣大選,感受到兩地造勢大不相同,「台灣比較冷靜」。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,1272,req_3b46e025f1b94bf597eee674246a8645,merged_deduped.csv,merged_deduped.csv,L1-07,描述選舉氣氛差異，無政策/道德主題,,L2-02,台灣與印尼選舉造勢差異→L2-02,
_8ca27e57c7f4,_8ca27e57c7f4_u003,"邱臣遠指出,日前賴清德宣稱「蔡政府執政成績好」,他有資格爭取未來4至8年服務機會,卻不斷透過「白宮與中南海」的說法,操作「美中二選一」的意識形態;",claim,"民眾黨團總召邱臣遠、立委陳琬惠、黨團副主任兼發言人楊寶楨今天舉行「賴清德承諾頻跳票,誇口民進黨執政成績」記者會。","另一方面,賴清德脫口說出「義務役不會前往戰場」,與總統蔡英文主張矛盾,根本是選票考量。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,705b789d1b0e4159c458468db080c33f,False,03_Lai_chinatimes_news,2023-08-08 13:39:00,"邱臣遠指出,日前賴清德宣稱「蔡政府執政成績好」,他有資格爭取未來4至8年服務機會,卻不斷透過「白宮與中南海」的說法,操作「美中二選一」的意識形態;",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5994817018508911,,,False,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,9865,req_ff9549408396431c94d1d2f06d0ab60c,merged_deduped.csv,merged_deduped.csv,L1-07,批評意識形態操作與選舉攻防，屬情緒/動員,,L2-02|L2-06,批評執政成績與選舉操作→國家應更好→L2-06；操作美中二選一意識形態→外部他者對比→L2-02,
_74f5c954e09c,_74f5c954e09c_u013,不過半 才可能擺脫藍綠泥淖 高雄趕場輔選 賴清德:台灣別走回頭路依賴中國 葛來儀籲賴清德考慮凍結台獨黨綱 卓榮泰:中國放棄武統才是重點 回防新北造勢 侯友宜:民進黨說我親中真是瞎了眼 侯友宜:反對台獨和一國兩制 讓兩岸因對話更平安 賴清德回應老家公益信託沒有委屈 柯文哲酸太慢了 財部:大面積國有地早已停售 優先辦社宅絕無炒房 總統政見會聚焦居住正義 賴侯柯端牛肉搶年輕票 賴清德政見會拆解老家爭議 左右開攻反擊侯柯 2024/01/22 16:57 2024/01/15 11:44 2024/01/14 21:26 2024/01/14 20:59 2024/01/14 20:34 2024/01/14 20:09,claim,(編輯:林興盟)1121202 柯盈配造勢鞏固都會區 黃國昌巡講分進合擊 柯文哲:國會3黨,,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""社宅|housing"", ""兩岸|cross-strait""]",True,debate/manifesto,26a713ea43ce2f9a5e7079633b12a194,False,01_Ho_chinatimes_news,2023-12-02 16:28:00,"不過半 才可能擺脫藍綠泥淖 高雄趕場輔選 賴清德:台灣別走回頭路依賴中國 葛來儀籲賴清德考慮凍結台獨黨綱 卓榮泰:中國放棄武統才是重點 回防新北造勢 侯友宜:民進黨說我親中真是瞎了眼 侯友宜:反對台獨和一國兩制 讓兩岸因對話更平安 賴清德回應老家公益信託沒有委屈 柯文哲酸太慢了 財部:大面積國有地早已停售 優先辦社宅絕無炒房 總統政見會聚焦居住正義 賴侯柯端牛肉搶年輕票 賴清德政見會拆解老家爭議 左右開攻反擊侯柯 2024/01/22 16:57 2024/01/15 11:44 2024/01/14 21:26 2024/01/14 20:59 2024/01/14 20:34 2024/01/14 20:09 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: taiwanicity=4,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,3463,req_a00852d210d74e93805480a72c391207,merged_deduped.csv,merged_deduped.csv,L1-07,選舉攻防與情緒標語，非政策本身,,L2-01|L2-02|L2-05|L2-06,藍綠泥淖→L2-06；台灣別走回頭路依賴中國→L2-02|L2-05；中國放棄武統→L2-05；反對台獨和一國兩制→L2-01|L2-02|L2-05；更平安→L2-05,
